#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,appearance_count,mbti_type
85,喜欢你,Kit Chan,120,2B,42,2021-02-19,04:25,49,"mandopop, cantopop, c-pop",伤心,1996-06-04,66,84,0,27,0,10,-8,F#/G♭ Major,3,5kSnQWC7k7LCe650Td0sxI,TWA379660106,2,ISTP
86,心痛,Kit Chan,170,2B,39,2021-02-19,04:32,38,"mandopop, cantopop, c-pop",心痛,1994-11-08,36,82,0,31,0,10,-10,F#/G♭ Major,4,2oyQRPOHob1tgC98lvSGNZ,TWA379400301,2,ISTP
87,我是一隻魚,Richie Jen,95,12A,71,2021-02-19,04:16,41,"mandopop, taiwanese pop, c-pop, cantopop, gufeng",滾石香港黃金十年-任賢齊精選,2003-04-01,63,14,0,55,0,0,-7,C♯/D♭ Minor,4,0DivaBWvgJnJut13CKZoqw,TWA459859704,2,ISTP
88,放生,Fan Yi Chen,138,1A,60,2021-02-19,04:33,47,"mandopop, taiwanese pop, c-pop",不說出的溫柔,2006-05-05,55,45,0,26,0,10,-5,G#/A♭ Minor,4,1FYDHcFBASKDxhjkLLbh5X,TWB510642904,2,ISTP
89,Piano,Fan Yi Chen,132,4B,63,2021-02-19,04:31,43,"mandopop, taiwanese pop, c-pop",范逸臣第一張個人專輯,2002-08-30,53,23,0,23,0,10,-6,G#/A♭ Major,4,6Pik64ay8wD7gK3VWyoqOn,TWB510222501,2,ISTP
90,May I Love You,Z-Chen,140,11B,41,2021-02-19,04:40,34,"mandopop, taiwanese pop, chinese r&b, c-pop, malaysian pop",May I Love You,2002-07-05,62,1,0,32,0,10,-9,A Major,4,3wecc01DZyS7W0wfPzn1p4,TWC950208102,2,ISTP
91,我的快樂 - 台視、三立《命中注定我愛你》插曲,錦繡二重唱,80,8A,39,2021-02-19,03:21,0,"mandopop, c-pop, taiwanese pop",命中註定最犀利 影視主題曲給力大合輯,2011-11-25,62,81,0,24,0,10,-7,A Minor,3,2ognPzfMjwUrf6YXhyVJg7,TWA450892105,2,ISTP
92,悄悄告訴你,Christine Fan,79,9B,33,2021-02-19,02:16,39,"mandopop, taiwanese pop, c-pop",悄悄告訴你,2013-07-09,64,68,0,51,0,10,-8,G Major,4,7j34mUd15g3RrhZzVx3CgB,twa211359501,2,ISTP
93,最親愛的你,Christine Fan,117,2B,41,2021-02-19,04:44,29,"mandopop, taiwanese pop, c-pop",愛，在一起 Together,2012-05-30,60,85,0,38,0,10,-8,F#/G♭ Major,4,2bmoc9pm5uAazWqugd5l1q,TWA211226801,2,ISTP
94,心牆,Claire Kuo,124,5B,62,2021-02-19,03:46,59,"mandopop, taiwanese pop, c-pop, gufeng",在樹上唱歌,2009-05-22,70,76,0,34,0,10,-5,D#/E♭ Major,4,0FjrLvldGA3kiwLBxv2PSD,TWA210923803,2,ISTP
95,分手後不要做朋友,Rachel Liang,128,1B,48,2021-02-19,04:17,55,"mandopop, taiwanese pop, c-pop",漫情歌,2014-01-01,59,81,0,61,0,10,-6,B Major,4,0QYWNTnsFxCBJF7Ns3xLbz,TWUM71300116,2,ISTP
96,我知道,BY2,116,7B,58,2021-02-19,04:10,62,"mandopop, c-pop, taiwanese pop",TWINS,2009-03-27,67,68,0,29,0,10,-6,F Major,4,7iXPSlDdL0EQwPFtUR8ye1,CNA650938404,2,ISTP
97,不哭了,BY2,140,7B,36,2021-02-19,04:07,50,"mandopop, c-pop, taiwanese pop",MY.遊樂園,2013-09-18,53,61,0,27,0,10,-8,F Major,4,4VflZuJCy0BAWpO1Xy63Kl,twb671317202,2,ISTP
98,愛丫愛丫,BY2,152,11A,67,2021-02-19,03:54,0,"mandopop, c-pop, taiwanese pop",16未成年,2008-07-23,59,11,0,44,0,20,-4,F#/G♭ Minor,4,29fs9EUxzcq3gstkCIoWYf,TWB670804207,2,ISTP
99,你並不懂我,BY2,81,11B,47,2021-02-19,03:55,51,"mandopop, c-pop, taiwanese pop",你並不懂我,2012-07-23,53,56,0,25,0,10,-7,A Major,4,3gy8dl3NU6RSNRPfTCTex8,TWB671205202,2,ISTP
100,愛上你,BY2,128,11B,42,2021-02-19,04:27,47,"mandopop, c-pop, taiwanese pop",成人禮,2010-04-09,60,79,0,33,0,0,-7,A Major,4,0xjuZp72n5Aw4PzjQ18t9d,TWB671002203,2,ISTP
101,不夠成熟,BY2,140,7A,41,2021-02-19,04:30,0,"mandopop, c-pop, taiwanese pop",16未成年,2008-07-23,64,53,0,33,0,30,-6,D Minor,4,2Wh1Rbg8jJTU90ICvpQcfR,TWB670804213,2,ISTP
102,讓我為你唱情歌,Jam Hsiao,171,5B,68,2021-02-19,04:11,50,"mandopop, taiwanese pop, c-pop, chinese rock",欲望反光,2018-06-22,38,9,0,42,0,10,-4,D#/E♭ Major,4,0BuTVSIbiQGdxW7njjKng7,TWA531882113,2,ISTP
103,新不了情,Jam Hsiao,68,4B,39,2021-02-19,04:24,3,"mandopop, taiwanese pop, c-pop, chinese rock",愛的時刻 自選輯,2009-11-20,25,23,0,16,0,10,-8,G#/A♭ Major,4,6TpLVNUQFASvBOuPRFtCfC,TWA530969102,2,ISTP
104,如果沒有你,Karen Mok,126,1B,28,2021-02-19,04:47,51,"mandopop, c-pop, taiwanese pop, cantopop",如果沒有你,2006-04-07,51,76,0,26,0,20,-12,B Major,4,5u6hY0h8gUWfPQSdNuKgQb,TWA470604003,2,ISTP
105,白天不懂夜的黑,Na Ying,140,7B,33,2021-02-19,04:03,46,"mandopop, c-pop, taiwanese pop",白天不懂夜的黑,1995-01-01,34,53,0,18,0,20,-12,F Major,4,5aHDLo1MY6y15fWz1BfK2M,TWA219505501,2,ISTP
106,一笑而過,"Na Ying,Li Jim",111,9B,34,2021-02-19,04:36,47,"mandopop, c-pop, taiwanese pop, ",我不是天使,2001-00-00,56,86,0,16,0,10,-9,G Major,4,1GkzIeZHyrkmnFmnZhBvKX,TWA530112201,2,ISTP
107,短髮,Gigi Leung,117,12A,32,2021-02-22,04:40,0,"cantopop, mandopop, c-pop, taiwanese pop",最愛梁詠琪新歌+精選,2015-03-20,47,53,0,10,0,30,-14,C♯/D♭ Minor,4,5IRrr5Dqp1dUU1ftUSchMO,TWA531503690,2,ISTP
108,指望,Yisa Yu,116,10B,51,2021-02-22,03:59,0,"gufeng, mandopop, c-pop, taiwanese pop",藍短褲,2010-08-20,64,74,0,21,0,10,-5,D Major,4,76Yiw00dOGxBkHbaZS5pOZ,TWA451098004,2,ISTP
109,另一個天堂,"Leehom Wang,Jane Zhang",128,3B,48,2021-02-22,04:26,0,"mandopop, c-pop, taiwanese pop, chinese r&b, gufeng",心．跳,2008-12-25,63,32,0,17,0,0,-6,C♯/D♭ Major,4,3ZNVR4Nl4NLVioCv4zyFhq,TWA470821006,2,ISTP
110,You Exist In My Song (Demo Version),Wanting,137,2B,35,2021-02-22,03:28,36,"mandopop, c-pop, taiwanese pop",Everything In The World,2012-01-01,55,41,0,28,0,10,-8,F#/G♭ Major,4,3Ejosp0dzM9Vi5MeJwoLwK,CAN111100649,2,ISTP
111,復刻回憶,Fiona Sit,101,5B,58,2021-03-06,04:46,44,"cantopop, c-pop, taiwanese pop, mandopop, chinese r&b",It's My Day,2008-04-03,64,59,0,53,0,0,-7,D#/E♭ Major,4,13tCl0OoBldLiDPsxS18Kf,HKI490857209,2,ISTP
112,魚,Cheer Chen,138,9B,38,2021-05-03,05:00,49,"taiwanese pop, mandopop, taiwanese indie, chinese indie, c-pop",太陽,2009-01-22,50,84,0,26,0,0,-8,G Major,4,0tCChyNux8WLRr7UhAw2Ja,TWK010900004,2,ISTP
113,親密愛人,Joanna Wang,207,2B,28,2021-05-03,04:40,44,"mandopop, chinese indie, taiwanese pop",The Things We Do for Love,2011-09-23,33,83,0,18,0,10,-13,F#/G♭ Major,3,5JcdsOUCLPfDb0q4hlWlTj,TWA471109012,2,ISTP
114,喜歡你,LaLa Hsu,110,2B,36,2021-05-03,04:16,44,"mandopop, taiwanese pop, c-pop, gufeng",收•音•《我是歌手4》原音精選,2016-09-22,55,70,0,26,0,10,-8,F#/G♭ Major,4,4t65MMRZCmeqXc0KukJiJi,TWJ011600704,2,ISTP
115,依然愛你,Leehom Wang,148,11B,37,2021-05-03,04:04,0,"mandopop, c-pop, taiwanese pop",火力全開,2011-09-30,64,84,0,40,0,10,-10,A Major,4,7qOp7uoBitD281yF5PxWAy,TWA471111002,2,ISTP
116,你不知道的事,Leehom Wang,87,3B,29,2021-05-03,04:39,0,"mandopop, c-pop, taiwanese pop, chinese r&b",十八般武藝,2010-08-13,49,51,0,32,0,10,-10,C♯/D♭ Major,4,1QcaGSikGJLo09xN19BZdc,TWA471010004,2,ISTP
117,唯一,Leehom Wang,126,5B,45,2021-05-03,04:22,54,"mandopop, c-pop, taiwanese pop",The Only One,1996-00-00,44,25,0,18,0,30,-7,D#/E♭ Major,4,6LLyiqMoNoex4Zu0ka4iF2,TWA470128001,2,ISTP
118,Forever Love,Leehom Wang,66,11B,39,2021-05-03,04:53,0,"mandopop, c-pop, taiwanese pop, chinese r&b",心中的日月,2004-12-31,38,56,0,21,0,0,-8,A Major,4,5qDaiUM4Fe72OqnKDCwi4G,TWA470473005,2,ISTP
119,Kiss Goodbye,Leehom Wang,123,10B,35,2021-05-03,04:22,0,"mandopop, c-pop, taiwanese pop, chinese r&b",蓋世英雄,2005-12-30,64,54,0,23,0,10,-9,D Major,4,3eAYjKCSuZSt8bcCfO29di,TWA470532004,2,ISTP
120,我要我們在一起,Mavis Fan,184,8A,36,2021-05-03,04:26,40,"mandopop, taiwanese pop, chinese indie, c-pop, taiwanese indie",我要我們在一起,1999-10-01,35,85,0,17,0,10,-10,A Minor,3,0JdC2S9BQnXLEfErskDgVO,TWA219914101,2,ISTP
121,很愛很愛你,Rene Liu,123,7B,37,2021-05-03,04:43,55,"mandopop, taiwanese pop, c-pop",很愛很愛你,1998-11-20,66,72,0,49,0,10,-9,F Major,4,3QGCfNhrkC1H55inex8red,TWA459856901,2,ISTP
122,我們沒有在一起,Rene Liu,110,2B,50,2021-05-03,04:39,48,"mandopop, taiwanese pop, c-pop",在一起,2010-04-16,66,54,0,31,0,10,-6,F#/G♭ Major,4,0TWppGO9tnrEhb8k0CDyoY,TWK231002702,2,ISTP
123,達爾文,Tanya Chua,78,9B,28,2021-05-03,04:25,51,"mandopop, taiwanese pop, c-pop",Goodbye & Hello,2007-10-19,57,85,0,41,0,10,-10,G Major,4,5DXt0rgXsJPkU6sBCh4L4J,TWJ010700401,2,ISTP
124,男人KTV,Tiger Hu,144,3B,48,2021-05-03,04:51,56,"gufeng, mandopop, c-pop, taiwanese pop, chinese r&b, chinese hip hop",男人歌 (全胜铂金版),2008-00-00,37,46,0,23,0,10,-7,C♯/D♭ Major,4,010TvPu6fgBJL4usanmgAU,CNA260736203,2,ISTP
125,我敢,Tiger Hu,142,1B,51,2021-05-03,04:41,32,"gufeng, mandopop, c-pop, taiwanese pop, chinese r&b, chinese hip hop",入目三分,2018-11-30,54,71,0,23,0,10,-7,B Major,4,3egvJ9HYTVWxyf9ZVOFBFW,CNE041800161,2,ISTP
126,各自安好,Rene Liu,92,4B,37,2021-05-10,04:23,33,"mandopop, taiwanese pop, c-pop",各自安好,2021-03-24,38,76,0,17,0,10,-10,G#/A♭ Major,4,7ep5TafdBRpwCbwMciRPaU,TWK232112501,2,ISTP
127,不會消失的夜晚,信樂團,124,5B,52,2021-05-10,04:47,41,"chinese rock, mandopop, taiwanese pop, c-pop",天高地厚,2003-04-11,58,12,0,17,0,10,-6,D#/E♭ Major,4,2SKuFQppLc6BqzHio39X6M,TWA770300081,2,ISTP
128,夏夜晚風,Wu Bai,106,5B,13,2021-05-17,03:34,48,"chinese rock, taiwanese pop, mandopop, chinese indie, taiwanese indie, c-pop",愛情的盡頭,1996-06-18,40,94,0,16,0,10,-16,D#/E♭ Major,4,6rUx6SOB0ZG4UEClqK6W6L,TWB879601801,2,ISTP
129,最好,Joker Xue,70,1B,33,2021-05-20,04:15,0,"mandopop, c-pop, taiwanese pop",怪咖,2018-12-31,28,87,1,13,0,10,-10,B Major,4,3LDN54rJIzKcPLVA1iSk0I,CNZ501800815,2,ISTP
130,親愛的你怎麼不在身邊,Maggie Chiang,82,1B,30,2021-05-23,04:18,49,"mandopop, taiwanese pop, c-pop",想起,2001-08-01,64,80,0,27,0,10,-9,B Major,4,3d5CdkcQnPcfODJBzjD6It,TWC150106003,2,ISTP
131,太委屈,陶晶瑩,110,1B,42,2021-05-23,04:51,40,"taiwanese pop, mandopop, c-pop",愛缺,2000-09-07,66,79,0,32,0,10,-10,B Major,4,6tMgRC6pDQOqEnKCnAL6pT,TWB510012903,2,ISTP
132,我也很想他,Stefanie Sun,130,10B,38,2021-08-22,04:17,56,"mandopop, taiwanese pop, c-pop, cantopop",孫燕姿STEFANIE同名專輯,2004-10-26,55,76,0,40,0,10,-9,D Major,4,1vRWBwDWDbuyzTSBHLQkq4,TWA530493704,2,ISTP
133,當你,Cyndi Wang,136,12B,65,2021-10-26,03:23,47,"mandopop, taiwanese pop, c-pop",Begin,2003-02-01,64,66,0,21,0,10,-5,E Major,4,4xNDbq22jC2Vdf6QV2uArL,TWEP10300003,2,ISTP
134,紫 - 电影《悟空传》插曲,Tanya Chua,78,12A,38,2022-01-24,04:38,39,"mandopop, taiwanese pop, c-pop",紫 (电影《悟空传》插曲),2017-07-14,47,67,0,6,0,0,-10,C♯/D♭ Minor,4,3dIS0iRJLpbNm1CNef8TAk,FRX762127565,2,ISTP
135,聽說愛情回來過,Sandy Lam,108,2B,46,2022-01-21,05:18,51,"cantopop, mandopop, c-pop, taiwanese pop","Love, Sandy",1995-01-25,61,57,0,13,0,0,-8,F#/G♭ Major,4,19XHm4h6bghYNwIhKqAuKi,TWA459545503,2,ISTP
136,繼續 - 給15歲的自己,Rene Liu,126,9B,46,2022-01-22,05:09,35,"mandopop, taiwanese pop, c-pop",在一起,2010-04-16,61,84,0,37,0,10,-6,G Major,4,1Xrgl7YICAWrFK9p6QRtF5,TWK231002701,2,ISTP
137,只能想念你,Jam Hsiao,168,6B,79,2022-01-24,04:21,0,"mandopop, taiwanese pop, c-pop, chinese rock",狂想曲,2011-06-30,42,14,0,52,0,10,-4,A#/B♭ Major,4,6v6ch4ULkyCX0wJejcD3QJ,TWA531176504,2,ISTP
138,說謊,Yoga Lin,128,6B,47,2022-01-24,04:24,53,"mandopop, taiwanese pop, c-pop, chinese r&b, taiwanese indie, cantopop",感官/世界,2009-10-30,54,37,0,22,0,10,-8,A#/B♭ Major,4,5EXpL9orGpIsscSyBgPdSx,TWD950934106,2,ISTP
139,天真有邪,Yoga Lin,128,8B,38,2022-01-24,05:30,41,"mandopop, taiwanese pop, c-pop, chinese r&b, taiwanese indie, cantopop",今日營業中,2016-06-17,43,36,0,19,0,10,-9,C Major,4,6ym1AfJcqGuu7TLxQIfl0m,TWD951634102,2,ISTP
140,想自由,Yoga Lin,130,11B,42,2022-01-24,04:41,51,"mandopop, taiwanese pop, c-pop, chinese r&b, taiwanese indie, cantopop",美妙生活,2011-05-06,43,52,0,18,0,10,-9,A Major,4,6kgIfsrBMGROn31uyhDoJC,TWD951134103,2,ISTP
141,Unrequited,Yoga Lin,139,1B,35,2022-01-24,05:07,46,"mandopop, taiwanese pop, c-pop, chinese r&b, taiwanese indie, cantopop",Fiction,2012-06-22,46,57,0,20,0,10,-10,B Major,4,2eOpn0ix5JGf47vUBUqZnV,TWD951234104,2,ISTP
142,別讓我走遠 (電視劇《我們與惡的距離》主題曲),Yoga Lin,142,4B,50,2022-01-24,03:19,32,"mandopop, taiwanese pop, c-pop, chinese r&b, taiwanese indie, cantopop",別讓我走遠 (電視劇《我們與惡的距離》主題曲),2019-03-24,38,11,0,16,0,10,-8,G#/A♭ Major,4,17vSkOiBKf4h8h56zbAU6z,TWD951905101,2,ISTP
143,讓世界毀滅,Yoga Lin,93,10B,69,2022-01-24,04:26,22,"mandopop, taiwanese pop, c-pop, chinese r&b, taiwanese indie, cantopop",今日營業中,2016-06-17,51,1,0,26,0,10,-6,D Major,3,5nwymlpnBD0JL4UelQ2MA6,TWD951634101,2,ISTP
144,終於說出口,Xiao Yu,136,6B,66,2022-01-30,04:06,51,"chinese r&b, mandopop, taiwanese pop, c-pop",小宇同學就是我,2008-01-20,46,34,0,25,0,10,-5,A#/B♭ Major,4,1otTVkd8lKmRuj8qfMSxdT,TWA770700716,2,ISTP
145,戀愛頻率,"Andy Hui,許慧欣",202,3B,72,2022-02-05,04:27,48,"cantopop, mandopop, c-pop, choral, taiwanese pop",我還能愛誰,2002-01-01,44,47,0,41,0,10,-5,C♯/D♭ Major,4,49TW63ZUE5HJ7hSqyjbCu1,HKH580200060,2,ISTP
146,心動心痛,劉畊宏,176,10B,56,2022-02-06,03:49,33,"mandopop, taiwanese pop, c-pop",彩虹天堂,2005-12-15,35,61,0,19,0,30,-5,D Major,4,5tBje2dkTktimr2VoBCMUZ,TWA470533003,2,ISTP
147,我以為,Victor Wong,77,4B,66,2022-02-06,04:58,51,"mandopop, taiwanese pop, c-pop",愛到無可救藥,2006-11-10,48,65,0,24,0,10,-6,G#/A♭ Major,4,6odiUPjUgSSdqTJEcF9uEs,TWA450689105,2,ISTP
148,門沒鎖,Victor Wong,124,4B,85,2022-02-06,03:56,37,"mandopop, taiwanese pop, c-pop",門沒鎖,2004-04-30,80,28,0,96,0,0,-6,G#/A♭ Major,4,47XdwDslZ1b2LpS6JsCmOQ,TWA450479703,2,ISTP
149,無可救藥,Victor Wong,130,6B,75,2022-02-06,04:47,33,"mandopop, taiwanese pop, c-pop",愛到無可救藥,2006-11-10,58,27,0,44,0,10,-5,A#/B♭ Major,4,5mRjqXsHtiCozIEogkTVnk,TWA450689101,2,ISTP
150,情人,Alex To,88,10B,60,2022-02-06,03:38,37,"cantopop, mandopop, taiwanese pop, c-pop",滾石香港黃金十年-杜德偉精選,2003-03-14,62,32,0,35,0,10,-9,D Major,4,3MByAkj7whB5uawAx6y5D0,TWA459962401,2,ISTP
151,無人知曉,Hebe Tien,129,9A,43,2022-02-06,04:48,55,"mandopop, c-pop, taiwanese pop",無人知曉,2020-09-25,47,86,0,16,0,0,-8,E Minor,4,5R3KGS53DCrlbi6cxECAEH,TWEW72001008,2,ISTP
152,明明很愛妳,"Victor Wong,Fish Leong",107,6B,58,2022-02-07,04:06,44,"mandopop, taiwanese pop, c-pop",門沒鎖,2004-04-30,71,34,0,35,0,10,-7,A#/B♭ Major,4,1LdvN4kUJTbERYCShHYdch,TWA450479702,2,ISTP
153,趁早,A-Mei Chang,110,7A,49,2022-02-08,05:24,45,"mandopop, taiwanese pop, c-pop, cantopop",不顧一切,2000-12-05,55,64,0,11,0,10,-8,D Minor,4,5HWiTu6zgcALuSgdqTZRJm,TWB510014306,2,ISTP
154,第一時間,F4,130,9B,44,2022-02-08,04:41,50,"mandopop, c-pop, taiwanese pop",流星雨,2001-08-27,68,37,0,57,0,10,-7,G Major,3,7HLeXYDXO8XIneoovWaPsp,TWA470125006,2,ISTP
155,絕不能失去你,F4,108,6B,76,2022-02-08,04:42,52,"mandopop, c-pop, taiwanese pop",F4 360度定番精選 輝煌五年全記錄,2006-12-18,66,2,0,35,0,0,-5,A#/B♭ Major,4,7I9Qlw5pwffX968Il9QYjH,TWA470214001,2,ISTP
156,愛,Karen Mok,110,4B,43,2022-02-11,03:13,47,"mandopop, c-pop, taiwanese pop, cantopop",[i],2002-04-18,52,69,0,10,0,10,-9,G#/A♭ Major,4,3MmsHzXxADOWJvowwDwUwG,TWA470202003,2,ISTP
157,愛笑的眼睛,Vivian Hsu,120,2B,36,2022-02-11,04:30,48,"mandopop, taiwanese pop, c-pop",狠狠愛,2005-04-08,57,13,0,12,0,0,-8,F#/G♭ Major,4,5PdaH8kmqd6mg3VPpvbSgw,TWA770500370,2,ISTP
158,我們 - 《後來的我們》電影主題曲,Eason Chan,145,11B,10,2022-02-13,04:20,51,"cantopop, mandopop, c-pop, taiwanese pop",我們 (《後來的我們》電影主題曲),2018-04-10,36,96,0,20,0,0,-15,A Major,4,0Uf0SvwUrf02ucIt1d0Wos,HKJ631801001,2,ISTP
159,淘汰,Eason Chan,118,11B,55,2022-02-13,04:45,57,"cantopop, mandopop, c-pop, taiwanese pop",認了吧,2007-04-24,51,19,0,21,0,30,-5,A Major,4,3aawXLnJpcDVXCl1UUksAW,HKUM70701241,2,ISTP
160,洋蔥,Aska Yang,130,8B,54,2022-02-13,04:38,58,"gufeng, mandopop, c-pop, taiwanese pop",鴿子,2008-01-11,61,24,0,24,0,10,-5,C Major,4,1YUqUoAsUNK3lWZ0L2paws,TWA450882304,2,ISTP
161,妥協,JOLIN,140,6B,44,2022-02-13,04:24,62,"mandopop, c-pop, taiwanese pop",花蝴蝶,2009-03-27,33,82,0,22,0,10,-8,A#/B♭ Major,4,0m1cI6aV1jq537JamnL592,TWA530923204,2,ISTP
162,彩虹,A-Mei Chang,78,1B,53,2022-02-13,04:23,0,"mandopop, taiwanese pop, c-pop, cantopop",阿密特意識專輯,2009-06-26,54,24,0,45,0,0,-5,B Major,4,7IsdzMn6y2yGKuWOjpVL4l,TWEM30904011,2,ISTP
163,暖心,Yisa Yu,100,10B,51,2022-02-13,04:07,0,"gufeng, mandopop, c-pop, taiwanese pop",藍短褲,2010-08-20,58,71,0,28,0,10,-7,D Major,4,550aVIEt1dJ9kjpydwqhiz,TWA451098003,2,ISTP
164,還是要幸福,Hebe Tien,180,7B,43,2022-02-13,04:43,49,"mandopop, c-pop, taiwanese pop",My Love,2011-09-02,34,71,0,37,0,0,-9,F Major,4,71kOdzwgRzQ5jRNaWzJBHA,TWD951143105,2,ISTP
165,愛久見人心,Fish Leong,94,10B,51,2022-02-13,04:56,54,"mandopop, taiwanese pop, c-pop",愛久見人心,2012-08-10,52,72,0,45,0,0,-6,D Major,4,6kMtvUQldyNcNMMUVo9ZvD,TWUM71200044,2,ISTP
166,浪漫血液,JJ Lin,136,12B,58,2022-04-21,04:32,0,"mandopop, c-pop, taiwanese pop",新地球,2014-12-27,47,46,0,22,0,10,-5,E Major,4,3MaqLn4sik3jgzFCaAxwsU,TWA531480004,2,ISTP
167,假面的告白,JOLIN,107,8B,38,2022-05-01,04:10,30,"mandopop, c-pop, taiwanese pop",看我72變,2003-03-07,52,91,0,37,0,0,-7,C Major,3,0lMXIFAtDw6oONuzT3ZWND,TWA470303003,2,ISTP
168,寬恕,Y2j,100,1B,44,2022-05-01,04:41,0,"mandopop, taiwanese pop, c-pop, chinese rock",守護者,2010-01-01,58,82,0,21,0,10,-5,B Major,4,7DL1T5NFOPtWyfQNC7NkX9,TWUM71000036,2,ISTP
169,越长大越孤单,牛奶@咖啡,82,6B,36,2022-05-11,04:28,0,"c-pop, mandopop",越长大越孤单,2008-03-24,63,82,0,28,0,30,-9,A#/B♭ Major,4,4q9bZtAn92jfzqqY0GIWOG,FR96X1808698,2,ISTP
170,被動,蘇慧倫,122,12B,48,2022-05-11,03:41,48,"mandopop, taiwanese pop, c-pop, cantopop",LEMON TREE,1996-05-23,73,14,0,38,0,10,-7,E Major,4,1CF7cK2JzMJUTXBvXfr4s9,TWA459650602,2,ISTP
171,如果雲知道,Valen Hsu,172,11B,25,2022-05-11,05:30,50,"mandopop, c-pop, taiwanese pop",如果雲知道,1996-01-01,29,84,0,16,0,10,-12,A Major,4,2oPruu9Mf53XmEkwHNPkx9,TWA559610002,2,ISTP
172,堅持到底,A-do,124,8B,60,2022-05-11,04:05,57,"mandopop, taiwanese pop, c-pop",堅持到底,2002-11-29,69,29,0,42,0,10,-5,C Major,4,3OUu5vlYe1YGdaLjfOff6v,TWB670204201,2,ISTP
173,半情歌,元若藍,80,6B,27,2022-05-11,05:05,41,"mandopop, taiwanese pop, c-pop",命中注定我愛你 電視原聲帶,2008-07-08,60,73,0,18,0,10,-10,A#/B♭ Major,4,4VfcZ1QIunfm38pd1lr1dW,QM6MZ1994392,2,ISTP
174,我一個人住,蘇慧倫,119,5B,54,2022-05-11,04:07,43,"mandopop, taiwanese pop, c-pop, cantopop",六月的茉莉夢,1993-06-10,66,61,0,56,0,0,-9,D#/E♭ Major,4,1V4sDwQG1EGV2gjTnSpHPs,TWA459336201,2,ISTP
175,在我生命中的每一天,"蘇慧倫,Jackie Chan",114,12B,31,2022-05-11,04:29,38,"mandopop, taiwanese pop, c-pop, cantopop",甜蜜心事,1991-07-26,61,58,0,21,0,0,-13,E Major,4,1mxRLTrXInZSgqwCooAJdY,TWA459130209,2,ISTP
176,男人女人,Valen Hsu,160,1B,40,2022-05-11,04:21,48,"mandopop, c-pop, taiwanese pop",北緯66度,2007-12-21,46,76,0,29,0,10,-7,B Major,4,0hv3W4IjHmQVAlFqawHUa1,TWF710700056,2,ISTP
177,愛情電影,"Valen Hsu,熊天平",122,5B,26,2022-05-11,04:02,44,"mandopop, c-pop, taiwanese pop",茹此精彩十三首,1997-01-01,59,83,0,22,0,10,-11,D#/E♭ Major,4,3hD4bvxYn3M7MVPlYk3l1d,TWA559762203,2,ISTP
178,突然想愛你,Valen Hsu,139,12B,32,2022-05-11,04:36,43,"mandopop, c-pop, taiwanese pop",如果雲知道,1996-01-01,35,84,0,21,0,10,-13,E Major,4,4K5Me0V6k2wJi3jh1O2gId,TWA559610001,2,ISTP
179,至少還有你,Sandy Lam,125,12B,54,2022-05-11,04:34,64,"cantopop, mandopop, c-pop, taiwanese pop",林憶蓮,2000-00-00,48,53,0,35,0,10,-6,E Major,4,0fGM6yMJ1swPXt5NI0GCdl,TWC150001002,2,ISTP
180,好好說再見,"David Tao,Sharon Kwan",143,1B,30,2022-05-11,04:08,45,"mandopop, chinese r&b, c-pop, taiwanese pop",再見你好嗎,2017-05-31,48,73,0,25,0,20,-9,B Major,4,1CsZQ3qLU5WEh8w3Wr1zW6,TWU651301005,2,ISTP
181,雨天,Stefanie Sun,116,3B,38,2022-05-11,04:01,64,"mandopop, taiwanese pop, c-pop, cantopop",My Story 2006 新歌+精選,2007-05-15,50,73,0,42,0,0,-9,C♯/D♭ Major,4,5tZbcQ5PYID0xB0VNblmrK,TWA530617601,2,ISTP
182,哭不出來,A-Mei Chang,118,8B,34,2022-05-11,04:44,40,"mandopop, taiwanese pop, c-pop, cantopop",Bad Boy,1997-06-11,55,36,0,15,0,10,-10,C Major,4,4iNjwf7j8OHXRR8uryuxPQ,TWB519703501,2,ISTP
183,他不愛我,Karen Mok,120,9B,35,2022-05-12,03:59,58,"mandopop, c-pop, taiwanese pop, cantopop",做自己,1997-10-21,60,20,0,14,0,10,-10,G Major,4,4tFZI85Z61VYuBYTtCrWqQ,TWA459700202,2,ISTP
184,遺憾,Mavis Hee,113,12B,34,2022-05-12,04:41,53,"cantopop, mandopop, c-pop, taiwanese pop",遺憾,1996-01-01,63,76,0,10,0,10,-12,E Major,4,1iDQ0rKPkk09OzBhXOltmg,TWA559605102,2,ISTP
185,衝動,Elva Hsiao,106,5B,25,2022-05-12,04:40,46,"mandopop, taiwanese pop, c-pop",三面夏娃 真摯的夏娃,2008-08-01,64,43,0,24,0,0,-18,D#/E♭ Major,4,6x2HmNfNq7yx6YacS1kzKk,TWEM30802002,2,ISTP
186,當愛已成往事,"Sandy Lam,Jonathan Lee",123,4B,28,2022-05-12,04:40,0,"cantopop, mandopop, c-pop, taiwanese pop, chinese rock",不如重新開始,1993-04-29,37,54,0,14,0,0,-13,G#/A♭ Major,4,7L2wwkzaowRaDWs54I91sU,FR2X42268398,2,ISTP
